symbol,isin,trade_date,exchange,segment,series,trade_type,quantity,price,trade_id,order_id,order_execution_time
HDFCBANK,INE040A01034,2022-02-11,NSE,EQ,EQ,sell,25.000000,1523.000000,28923126,1100000015327561,2022-02-11T13:46:51
HDFCBANK,INE040A01034,2022-02-11,NSE,EQ,EQ,sell,10.000000,1523.000000,28923564,1100000015327561,2022-02-11T13:46:52
HDFCBANK,INE040A01034,2022-02-11,NSE,EQ,EQ,sell,15.000000,1523.000000,28923646,1100000015327561,2022-02-11T13:46:53
RELIANCE,INE002A01018,2022-02-11,NSE,EQ,EQ,sell,30.000000,2375.000000,79630465,1300000018169290,2022-02-11T14:00:00
HDFCBANK,INE040A01034,2022-02-11,NSE,EQ,EQ,buy,50.000000,1515.000000,29243918,1100000015400030,2022-02-11T14:10:09
RELIANCE,INE002A01018,2022-02-11,NSE,EQ,EQ,buy,30.000000,2380.000000,80685561,1300000018301362,2022-02-11T15:04:32
TCS,INE467B01029,2022-02-14,NSE,EQ,EQ,sell,1.000000,3781.000000,77474536,1300000008139075,2022-02-14T10:17:24
TCS,INE467B01029,2022-02-14,NSE,EQ,EQ,sell,12.000000,3781.000000,77474478,1300000008139075,2022-02-14T10:17:24
RELIANCE,INE002A01018,2022-02-14,NSE,EQ,EQ,sell,30.000000,2345.100000,77743974,1300000009680432,2022-02-14T10:32:15
RELIANCE,INE002A01018,2022-02-14,NSE,EQ,EQ,buy,30.000000,2345.700000,77763778,1300000009840930,2022-02-14T10:33:16
RELIANCE,INE002A01018,2022-02-14,NSE,EQ,EQ,sell,2.000000,2345.950000,78120495,1300000011304944,2022-02-14T10:55:36
RELIANCE,INE002A01018,2022-02-14,NSE,EQ,EQ,sell,1.000000,2345.950000,78120496,1300000011304944,2022-02-14T10:55:36
RELIANCE,INE002A01018,2022-02-14,NSE,EQ,EQ,sell,12.000000,2345.950000,78120497,1300000011304944,2022-02-14T10:55:36
TCS,INE467B01029,2022-02-14,NSE,EQ,EQ,buy,13.000000,3760.000000,78250716,1300000008709886,2022-02-14T11:03:57
RELIANCE,INE002A01018,2022-02-14,NSE,EQ,EQ,buy,15.000000,2335.000000,78711526,1300000011334025,2022-02-14T11:37:12
TATASTEEL,INE081A01012,2022-02-15,NSE,EQ,EQ,sell,16.000000,1176.350000,75989560,1300000003606117,2022-02-15T09:37:07
HDFCLIFE,INE795G01014,2022-02-15,NSE,EQ,EQ,sell,2.000000,554.000000,25971958,1100000003735201,2022-02-15T09:42:49
HDFCLIFE,INE795G01014,2022-02-15,NSE,EQ,EQ,sell,4.000000,554.000000,25971957,1100000003735201,2022-02-15T09:42:49
HDFCLIFE,INE795G01014,2022-02-15,NSE,EQ,EQ,sell,15.000000,554.000000,25971956,1100000003735201,2022-02-15T09:42:49
HDFCLIFE,INE795G01014,2022-02-15,NSE,EQ,EQ,sell,4.000000,554.000000,25971959,1100000003735201,2022-02-15T09:42:49
TATASTEEL,INE081A01012,2022-02-15,NSE,EQ,EQ,buy,16.000000,1166.000000,76542775,1300000003677076,2022-02-15T09:59:19
SBIN,INE062A01020,2022-02-15,NSE,EQ,EQ,sell,66.000000,499.000000,76681861,1300000006503572,2022-02-15T10:04:14
HDFCLIFE,INE795G01014,2022-02-15,NSE,EQ,EQ,buy,4.000000,557.950000,26769363,1100000003963559,2022-02-15T10:18:20
HDFCLIFE,INE795G01014,2022-02-15,NSE,EQ,EQ,buy,21.000000,557.950000,26769364,1100000003963559,2022-02-15T10:18:20
HDFC,INE001A01036,2022-02-15,NSE,EQ,EQ,sell,10.000000,2289.000000,27102786,1100000009129697,2022-02-15T10:39:30
TCS,INE467B01029,2022-02-15,NSE,EQ,EQ,buy,10.000000,3754.800000,77463222,1300000010593716,2022-02-15T10:49:16
TCS,INE467B01029,2022-02-15,NSE,EQ,EQ,buy,3.000000,3754.800000,77463221,1300000010593716,2022-02-15T10:49:16
TCS,INE467B01029,2022-02-15,NSE,EQ,EQ,buy,1.000000,3754.700000,77463220,1300000010593716,2022-02-15T10:49:16
HDFC,INE001A01036,2022-02-15,NSE,EQ,EQ,buy,10.000000,2298.850000,27397800,1100000009180852,2022-02-15T11:02:49
SBIN,INE062A01020,2022-02-15,NSE,EQ,EQ,buy,66.000000,501.950000,77699598,1300000006686308,2022-02-15T11:05:28
TCS,INE467B01029,2022-02-15,NSE,EQ,EQ,sell,14.000000,3769.000000,78185311,1300000010714243,2022-02-15T11:38:00
HDFCBANK,INE040A01034,2022-02-15,NSE,EQ,EQ,buy,25.000000,1488.000000,28099570,1100000013666224,2022-02-15T11:53:03
SBIN,INE062A01020,2022-02-15,NSE,EQ,EQ,sell,11.000000,507.200000,78600320,1300000015487671,2022-02-15T12:06:11
SBIN,INE062A01020,2022-02-15,NSE,EQ,EQ,sell,22.000000,507.050000,78600321,1300000015487671,2022-02-15T12:06:11
HDFCBANK,INE040A01034,2022-02-15,NSE,EQ,EQ,sell,25.000000,1496.000000,28352501,1100000013830542,2022-02-15T12:11:11
SBIN,INE062A01020,2022-02-15,NSE,EQ,EQ,buy,33.000000,510.000000,79858350,1300000015535960,2022-02-15T13:41:01
TATASTEEL,INE081A01012,2022-02-16,NSE,EQ,EQ,buy,20.000000,1200.000000,75727425,1300000002748125,2022-02-16T09:31:15
TATASTEEL,INE081A01012,2022-02-16,NSE,EQ,EQ,sell,20.000000,1195.100000,75849893,1300000002825080,2022-02-16T09:36:03
HDFCLIFE,INE795G01014,2022-02-16,NSE,EQ,EQ,sell,66.000000,587.000000,25913071,1100000004073783,2022-02-16T09:48:30
HDFCLIFE,INE795G01014,2022-02-16,NSE,EQ,EQ,buy,66.000000,589.900000,26346543,1100000004185504,2022-02-16T10:16:01
TCS,INE467B01029,2022-02-16,NSE,EQ,EQ,buy,6.000000,3826.150000,78844107,1300000018282518,2022-02-16T13:53:10
TCS,INE467B01029,2022-02-16,NSE,EQ,EQ,buy,22.000000,3826.150000,78844641,1300000018282518,2022-02-16T13:53:12
TCS,INE467B01029,2022-02-16,NSE,EQ,EQ,sell,24.000000,3819.050000,79458458,1300000018713563,2022-02-16T14:41:31
TCS,INE467B01029,2022-02-16,NSE,EQ,EQ,sell,4.000000,3819.100000,79458457,1300000018713563,2022-02-16T14:41:31
RELIANCE,INE002A01018,2022-02-17,NSE,EQ,EQ,sell,8.000000,2424.650000,76127872,1300000005314842,2022-02-17T10:01:39
RELIANCE,INE002A01018,2022-02-17,NSE,EQ,EQ,sell,2.000000,2424.650000,76127873,1300000005314842,2022-02-17T10:01:39
RELIANCE,INE002A01018,2022-02-17,NSE,EQ,EQ,sell,10.000000,2424.650000,76127874,1300000005314842,2022-02-17T10:01:39
HDFCBANK,INE040A01034,2022-02-17,NSE,EQ,EQ,sell,20.000000,1506.300000,26089837,1100000005421526,2022-02-17T10:10:47
RELIANCE,INE002A01018,2022-02-17,NSE,EQ,EQ,buy,6.000000,2414.000000,76465564,1300000005465434,2022-02-17T10:30:07
RELIANCE,INE002A01018,2022-02-17,NSE,EQ,EQ,buy,14.000000,2414.000000,76465565,1300000005465434,2022-02-17T10:30:07
HDFCBANK,INE040A01034,2022-02-17,NSE,EQ,EQ,buy,10.000000,1511.000000,26449926,1100000005455888,2022-02-17T10:41:37
HDFCBANK,INE040A01034,2022-02-17,NSE,EQ,EQ,buy,2.000000,1511.000000,26449925,1100000005455888,2022-02-17T10:41:37
HDFCBANK,INE040A01034,2022-02-17,NSE,EQ,EQ,buy,7.000000,1511.000000,26449928,1100000005455888,2022-02-17T10:41:37
HDFCBANK,INE040A01034,2022-02-17,NSE,EQ,EQ,buy,1.000000,1511.000000,26449927,1100000005455888,2022-02-17T10:41:37
RELIANCE,INE002A01018,2022-02-17,NSE,EQ,EQ,buy,16.000000,2437.000000,76710015,1300000008543257,2022-02-17T10:49:50
BALKRISIND,INE787D01026,2022-02-17,NSE,EQ,EQ,buy,16.000000,2006.000000,1588985,1000000009275409,2022-02-17T11:10:53
HDFC,INE001A01036,2022-02-17,NSE,EQ,EQ,sell,14.000000,2398.000000,26787960,1100000009261055,2022-02-17T11:16:56
HDFC,INE001A01036,2022-02-17,NSE,EQ,EQ,buy,14.000000,2405.000000,26853134,1100000009337033,2022-02-17T11:25:19
BALKRISIND,INE787D01026,2022-02-17,NSE,EQ,EQ,sell,8.000000,1998.400000,1746785,1000000009317145,2022-02-17T11:32:43
BALKRISIND,INE787D01026,2022-02-17,NSE,EQ,EQ,sell,8.000000,1998.550000,1746784,1000000009317145,2022-02-17T11:32:43
RELIANCE,INE002A01018,2022-02-17,NSE,EQ,EQ,sell,16.000000,2449.000000,77474829,1300000008706258,2022-02-17T12:06:50
HDFC,INE001A01036,2022-02-18,NSE,EQ,EQ,buy,14.000000,2427.550000,25835265,1100000004332512,2022-02-18T10:00:18
TATASTEEL,INE081A01012,2022-02-18,NSE,EQ,EQ,sell,20.000000,1201.000000,76443843,1300000007221550,2022-02-18T10:37:02
HDFC,INE001A01036,2022-02-18,NSE,EQ,EQ,sell,14.000000,2444.000000,26815408,1100000004380990,2022-02-18T11:48:29
RELIANCE,INE002A01018,2022-02-18,NSE,EQ,EQ,buy,20.000000,2455.000000,77586379,1300000013177687,2022-02-18T12:49:24
RELIANCE,INE002A01018,2022-02-18,NSE,EQ,EQ,sell,20.000000,2450.000000,77710377,1300000013209521,2022-02-18T13:04:32
BALKRISIND,INE787D01026,2022-02-18,NSE,EQ,EQ,sell,14.000000,1980.450000,2351524,1000000013883995,2022-02-18T13:20:15
BALKRISIND,INE787D01026,2022-02-18,NSE,EQ,EQ,buy,14.000000,1966.000000,2370094,1000000013922400,2022-02-18T13:23:02
TATASTEEL,INE081A01012,2022-02-18,NSE,EQ,EQ,buy,20.000000,1191.000000,78338240,1300000007383464,2022-02-18T14:17:36
TATASTEEL,INE081A01012,2022-02-21,NSE,EQ,EQ,sell,16.000000,1183.000000,75630074,1300000002151359,2022-02-21T09:31:05
HDFCBANK,INE040A01034,2022-02-21,NSE,EQ,EQ,buy,20.000000,1510.000000,26631917,1100000007236428,2022-02-21T10:37:20
HDFCBANK,INE040A01034,2022-02-21,NSE,EQ,EQ,sell,20.000000,1520.000000,26894181,1100000007307173,2022-02-21T10:57:40
TATASTEEL,INE081A01012,2022-02-21,NSE,EQ,EQ,buy,16.000000,1189.000000,77068714,1300000002380701,2022-02-21T10:59:40
RELIANCE,INE002A01018,2022-02-21,NSE,EQ,EQ,sell,20.000000,2417.500000,77631173,1300000012358840,2022-02-21T11:51:59
RELIANCE,INE002A01018,2022-02-21,NSE,EQ,EQ,sell,5.000000,2417.600000,77631172,1300000012358840,2022-02-21T11:51:59
RELIANCE,INE002A01018,2022-02-21,NSE,EQ,EQ,buy,25.000000,2421.750000,77736530,1300000012392106,2022-02-21T12:01:50
RELIANCE,INE002A01018,2022-02-21,NSE,EQ,EQ,sell,7.000000,2417.000000,78041601,1300000014445393,2022-02-21T12:30:58
RELIANCE,INE002A01018,2022-02-21,NSE,EQ,EQ,sell,13.000000,2417.000000,78041560,1300000014445393,2022-02-21T12:30:58
RELIANCE,INE002A01018,2022-02-21,NSE,EQ,EQ,buy,20.000000,2422.000000,78074062,1300000014542221,2022-02-21T12:34:14
BALKRISIND,INE787D01026,2022-02-21,NSE,EQ,EQ,sell,10.000000,1960.900000,2799919,1000000015754216,2022-02-21T13:21:14
TATASTEEL,INE081A01012,2022-02-21,NSE,EQ,EQ,sell,20.000000,1195.000000,78866454,1300000018838554,2022-02-21T13:57:37
HDFCBANK,INE040A01034,2022-02-21,NSE,EQ,EQ,sell,20.000000,1520.650000,28896240,1100000018074898,2022-02-21T14:10:08
TATASTEEL,INE081A01012,2022-02-21,NSE,EQ,EQ,buy,20.000000,1184.000000,79342428,1300000019741346,2022-02-21T14:36:53
BALKRISIND,INE787D01026,2022-02-21,NSE,EQ,EQ,buy,10.000000,1940.000000,3577815,1000000015857080,2022-02-21T14:46:01
HDFCBANK,INE040A01034,2022-02-21,NSE,EQ,EQ,buy,4.000000,1525.000000,29474101,1100000018104151,2022-02-21T14:53:47
HDFCBANK,INE040A01034,2022-02-21,NSE,EQ,EQ,buy,16.000000,1525.000000,29474100,1100000018104151,2022-02-21T14:53:47
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,sell,1.000000,3616.000000,75683663,1300000001834006,2022-02-22T09:30:14
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,sell,1.000000,3616.000000,75683683,1300000001834006,2022-02-22T09:30:14
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,sell,5.000000,3616.000000,75683862,1300000001834006,2022-02-22T09:30:14
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,sell,3.000000,3616.000000,75684071,1300000001834006,2022-02-22T09:30:15
HDFC,INE001A01036,2022-02-22,NSE,EQ,EQ,sell,10.000000,2386.000000,26185814,1100000003316907,2022-02-22T09:44:32
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,buy,10.000000,3596.000000,76108378,1300000002673804,2022-02-22T09:45:03
HDFC,INE001A01036,2022-02-22,NSE,EQ,EQ,buy,4.000000,2396.250000,26547556,1100000004360157,2022-02-22T10:02:17
HDFC,INE001A01036,2022-02-22,NSE,EQ,EQ,buy,1.000000,2396.050000,26547555,1100000004360157,2022-02-22T10:02:17
HDFC,INE001A01036,2022-02-22,NSE,EQ,EQ,buy,5.000000,2396.000000,26547554,1100000004360157,2022-02-22T10:02:17
HDFC,INE001A01036,2022-02-22,NSE,EQ,EQ,sell,14.000000,2395.100000,26730616,1100000006738046,2022-02-22T10:12:07
HDFC,INE001A01036,2022-02-22,NSE,EQ,EQ,buy,14.000000,2400.000000,26799898,1100000006806151,2022-02-22T10:16:01
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,sell,9.000000,3582.000000,77957639,1300000013649969,2022-02-22T12:00:06
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,sell,1.000000,3582.000000,77957638,1300000013649969,2022-02-22T12:00:06
BALKRISIND,INE787D01026,2022-02-22,NSE,EQ,EQ,sell,10.000000,1860.000000,3025977,1000000015469087,2022-02-22T13:00:09
TCS,INE467B01029,2022-02-22,NSE,EQ,EQ,buy,10.000000,3592.000000,79400759,1300000013691114,2022-02-22T14:01:15
BALKRISIND,INE787D01026,2022-02-22,NSE,EQ,EQ,buy,1.000000,1870.000000,3743840,1000000015519418,2022-02-22T14:01:25
BALKRISIND,INE787D01026,2022-02-22,NSE,EQ,EQ,buy,3.000000,1870.000000,3743838,1000000015519418,2022-02-22T14:01:25
BALKRISIND,INE787D01026,2022-02-22,NSE,EQ,EQ,buy,6.000000,1870.000000,3743839,1000000015519418,2022-02-22T14:01:25
RELIANCE,INE002A01018,2022-02-23,NSE,EQ,EQ,sell,10.000000,2392.000000,76153044,1300000005116421,2022-02-23T10:10:13
TATASTEEL,INE081A01012,2022-02-23,NSE,EQ,EQ,sell,14.000000,1138.000000,76448761,1300000006674185,2022-02-23T10:34:54
TATASTEEL,INE081A01012,2022-02-23,NSE,EQ,EQ,buy,5.000000,1144.000000,76741822,1300000006710146,2022-02-23T11:02:26
TATASTEEL,INE081A01012,2022-02-23,NSE,EQ,EQ,buy,9.000000,1144.000000,76741823,1300000006710146,2022-02-23T11:02:26
HDFCBANK,INE040A01034,2022-02-23,NSE,EQ,EQ,buy,20.000000,1513.000000,26963370,1100000007608568,2022-02-23T11:14:15
RELIANCE,INE002A01018,2022-02-23,NSE,EQ,EQ,buy,10.000000,2402.000000,76868124,1300000005143257,2022-02-23T11:15:39
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,1.000000,2454.650000,28519447,1100000015247109,2022-02-23T13:38:52
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,1.000000,2454.700000,28519446,1100000015247109,2022-02-23T13:38:52
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,1.000000,2454.750000,28519445,1100000015247109,2022-02-23T13:38:52
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,1.000000,2454.800000,28519444,1100000015247109,2022-02-23T13:38:52
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,1.000000,2454.850000,28519443,1100000015247109,2022-02-23T13:38:52
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,7.000000,2454.550000,28519450,1100000015247109,2022-02-23T13:38:52
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,1.000000,2454.550000,28519449,1100000015247109,2022-02-23T13:38:52
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,sell,1.000000,2454.600000,28519448,1100000015247109,2022-02-23T13:38:52
HDFCBANK,INE040A01034,2022-02-23,NSE,EQ,EQ,sell,15.000000,1507.050000,29061779,1100000008510446,2022-02-23T14:29:09
HDFCBANK,INE040A01034,2022-02-23,NSE,EQ,EQ,sell,1.000000,1507.050000,29061780,1100000008510446,2022-02-23T14:29:09
HDFCBANK,INE040A01034,2022-02-23,NSE,EQ,EQ,sell,4.000000,1507.050000,29061781,1100000008510446,2022-02-23T14:29:09
HDFC,INE001A01036,2022-02-23,NSE,EQ,EQ,buy,14.000000,2440.000000,29561024,1100000015299228,2022-02-23T15:04:05
TCS,INE467B01029,2022-02-24,NSE,EQ,EQ,sell,16.000000,3466.000000,78939505,1300000016347669,2022-02-24T11:52:39
TCS,INE467B01029,2022-02-24,NSE,EQ,EQ,buy,16.000000,3454.000000,79135203,1300000016470650,2022-02-24T12:02:30
TATASTEEL,INE081A01012,2022-02-24,NSE,EQ,EQ,sell,16.000000,1106.000000,79356975,1300000017121301,2022-02-24T12:14:05
TATASTEEL,INE081A01012,2022-02-24,NSE,EQ,EQ,buy,16.000000,1094.000000,80104217,1300000018115728,2022-02-24T12:52:56
HDFCBANK,INE040A01034,2022-02-24,NSE,EQ,EQ,sell,16.000000,1452.700000,30965224,1100000022959128,2022-02-24T13:20:03
RELIANCE,INE002A01018,2022-02-24,NSE,EQ,EQ,buy,10.000000,2294.000000,81190995,1300000026262738,2022-02-24T13:45:01
RELIANCE,INE002A01018,2022-02-24,NSE,EQ,EQ,sell,10.000000,2284.050000,81815372,1300000026359211,2022-02-24T14:15:20
HDFCBANK,INE040A01034,2022-02-24,NSE,EQ,EQ,buy,16.000000,1440.000000,32418289,1100000023077457,2022-02-24T14:24:52
TATASTEEL,INE081A01012,2022-02-25,NSE,EQ,EQ,sell,12.000000,1132.000000,76656394,1300000005834902,2022-02-25T09:57:45
TATASTEEL,INE081A01012,2022-02-25,NSE,EQ,EQ,buy,12.000000,1124.000000,76757330,1300000006136290,2022-02-25T10:02:12
TCS,INE467B01029,2022-02-25,NSE,EQ,EQ,buy,10.000000,3515.000000,77215626,1300000008825839,2022-02-25T10:29:14
HDFCBANK,INE040A01034,2022-02-25,NSE,EQ,EQ,buy,14.000000,1462.000000,27413856,1100000009802645,2022-02-25T10:48:50
TATASTEEL,INE081A01012,2022-02-25,NSE,EQ,EQ,buy,10.000000,1137.200000,77646493,1300000010997444,2022-02-25T10:59:06
TATASTEEL,INE081A01012,2022-02-25,NSE,EQ,EQ,buy,10.000000,1137.250000,77646494,1300000010997444,2022-02-25T10:59:06
TATASTEEL,INE081A01012,2022-02-25,NSE,EQ,EQ,sell,20.000000,1133.050000,77848943,1300000011035600,2022-02-25T11:14:08
TCS,INE467B01029,2022-02-25,NSE,EQ,EQ,sell,3.000000,3505.100000,78329301,1300000008860073,2022-02-25T11:55:49
TCS,INE467B01029,2022-02-25,NSE,EQ,EQ,sell,7.000000,3505.050000,78329302,1300000008860073,2022-02-25T11:55:49
HDFCBANK,INE040A01034,2022-02-25,NSE,EQ,EQ,sell,14.000000,1455.000000,28366094,1100000009884836,2022-02-25T11:58:30
RELIANCE,INE002A01018,2022-02-25,NSE,EQ,EQ,sell,20.000000,2286.000000,80198791,1300000024281312,2022-02-25T14:38:00
RELIANCE,INE002A01018,2022-02-25,NSE,EQ,EQ,buy,20.000000,2290.900000,80314277,1300000024412437,2022-02-25T14:46:54
TATASTEEL,INE081A01012,2022-03-02,NSE,EQ,EQ,buy,10.000000,1264.000000,75766027,1300000002656920,2022-03-02T09:30:35
HDFCBANK,INE040A01034,2022-03-02,NSE,EQ,EQ,sell,1.000000,1379.000000,26546798,1100000004536227,2022-03-02T09:55:49
HDFCBANK,INE040A01034,2022-03-02,NSE,EQ,EQ,sell,1.000000,1379.000000,26546799,1100000004536227,2022-03-02T09:55:49
HDFCBANK,INE040A01034,2022-03-02,NSE,EQ,EQ,sell,2.000000,1379.000000,26546992,1100000004536227,2022-03-02T09:55:49
HDFCBANK,INE040A01034,2022-03-02,NSE,EQ,EQ,sell,5.000000,1379.000000,26547332,1100000004536227,2022-03-02T09:55:50
HDFCBANK,INE040A01034,2022-03-02,NSE,EQ,EQ,sell,5.000000,1379.000000,26547289,1100000004536227,2022-03-02T09:55:50
TATASTEEL,INE081A01012,2022-03-02,NSE,EQ,EQ,sell,10.000000,1284.000000,76861750,1300000002785546,2022-03-02T10:20:04
TCS,INE467B01029,2022-03-02,NSE,EQ,EQ,sell,1.000000,3509.100000,78199419,1300000013219865,2022-03-02T11:57:07
TCS,INE467B01029,2022-03-02,NSE,EQ,EQ,sell,8.000000,3509.100000,78199418,1300000013219865,2022-03-02T11:57:07
TCS,INE467B01029,2022-03-02,NSE,EQ,EQ,buy,9.000000,3520.050000,78561062,1300000013446378,2022-03-02T12:24:09
BALKRISIND,INE787D01026,2022-03-02,NSE,EQ,EQ,sell,10.000000,1795.000000,3208246,1000000014107966,2022-03-02T12:46:11
HDFCBANK,INE040A01034,2022-03-02,NSE,EQ,EQ,buy,14.000000,1365.000000,29574853,1100000005317754,2022-03-02T12:50:55
BALKRISIND,INE787D01026,2022-03-02,NSE,EQ,EQ,buy,10.000000,1805.000000,3411784,1000000014153302,2022-03-02T13:04:23
RELIANCE,INE002A01018,2022-03-02,NSE,EQ,EQ,buy,10.000000,2385.000000,79145434,1300000017123098,2022-03-02T13:06:04
HDFC,INE001A01036,2022-03-02,NSE,EQ,EQ,sell,5.000000,2276.800000,30392751,1100000017970404,2022-03-02T13:43:34
HDFC,INE001A01036,2022-03-02,NSE,EQ,EQ,sell,5.000000,2276.650000,30392752,1100000017970404,2022-03-02T13:43:34
RELIANCE,INE002A01018,2022-03-02,NSE,EQ,EQ,sell,10.000000,2397.100000,81094084,1300000024718663,2022-03-02T15:18:07
HDFC,INE001A01036,2022-03-02,NSE,EQ,EQ,buy,10.000000,2275.000000,32324444,1100000024158024,2022-03-02T15:18:15
TCS,INE467B01029,2022-03-03,NSE,EQ,EQ,buy,5.000000,3572.000000,77332325,1300000010054054,2022-03-03T11:21:21
TCS,INE467B01029,2022-03-03,NSE,EQ,EQ,buy,1.000000,3572.000000,77333646,1300000010054054,2022-03-03T11:21:29
TCS,INE467B01029,2022-03-03,NSE,EQ,EQ,buy,6.000000,3572.000000,77457762,1300000010054054,2022-03-03T11:32:51
TCS,INE467B01029,2022-03-03,NSE,EQ,EQ,sell,12.000000,3562.400000,77908171,1300000011045321,2022-03-03T12:15:59
RELIANCE,INE002A01018,2022-03-03,NSE,EQ,EQ,sell,20.000000,2375.000000,78513810,1300000015675131,2022-03-03T13:01:53
RELIANCE,INE002A01018,2022-03-03,NSE,EQ,EQ,buy,20.000000,2379.900000,78554832,1300000015742170,2022-03-03T13:05:27
