symbol,isin,trade_date,exchange,segment,series,trade_type,quantity,price,trade_id,order_id,order_execution_time
TATASTEEL,INE081A01012,2022-05-02,NSE,EQ,EQ,sell,14.000000,1287.000000,80182211,1300000010460618,2022-05-02T14:44:18
RELIANCE,INE002A01018,2022-05-04,NSE,EQ,EQ,sell,10.000000,2755.000000,77016274,1300000007217655,2022-05-04T10:37:37
TATASTEEL,INE081A01012,2022-05-04,NSE,EQ,EQ,sell,12.000000,1286.000000,77452039,1300000009159276,2022-05-04T11:08:16
RELIANCE,INE002A01018,2022-05-04,NSE,EQ,EQ,buy,10.000000,2725.000000,77582255,1300000007435238,2022-05-04T11:17:12
TATASTEEL,INE081A01012,2022-05-04,NSE,EQ,EQ,buy,7.000000,1270.000000,80289482,1300000009704194,2022-05-04T14:41:45
TATASTEEL,INE081A01012,2022-05-04,NSE,EQ,EQ,buy,5.000000,1270.000000,80289483,1300000009704194,2022-05-04T14:41:45
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,sell,10.000000,2670.000000,76111096,1300000004345217,2022-05-05T09:54:00
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,buy,10.000000,2681.550000,76287440,1300000005035093,2022-05-05T10:04:07
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,sell,10.000000,2665.650000,78569859,1300000014964995,2022-05-05T13:16:44
RELIANCE,INE002A01018,2022-05-05,NSE,EQ,EQ,buy,10.000000,2675.000000,78604495,1300000015005260,2022-05-05T13:19:38
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,10.000000,2157.000000,26760135,1100000007489003,2022-05-06T10:24:44
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,buy,10.000000,2167.000000,27183345,1100000007528480,2022-05-06T10:55:03
TCS,INE467B01029,2022-05-06,NSE,EQ,EQ,sell,10.000000,3435.000000,77766809,1300000011553199,2022-05-06T11:14:14
TCS,INE467B01029,2022-05-06,NSE,EQ,EQ,buy,10.000000,3445.000000,78521160,1300000011589456,2022-05-06T12:11:20
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,1.000000,2156.800000,29003286,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,4.000000,2156.600000,29003287,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,2.000000,2156.550000,29003288,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,2.000000,2156.550000,29003289,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,sell,1.000000,2156.550000,29003290,1100000017436800,2022-05-06T13:18:58
HDFC,INE001A01036,2022-05-06,NSE,EQ,EQ,buy,10.000000,2152.350000,30892630,1100000024429182,2022-05-06T15:19:42
RELIANCE,INE002A01018,2022-05-09,NSE,EQ,EQ,buy,10.000000,2537.950000,77668844,1300000010736900,2022-05-09T11:15:46
HDFC,INE001A01036,2022-05-09,NSE,EQ,EQ,buy,10.000000,2143.450000,27736496,1100000012062232,2022-05-09T12:00:19
HDFC,INE001A01036,2022-05-09,NSE,EQ,EQ,sell,10.000000,2163.450000,28169954,1100000012108717,2022-05-09T12:41:22
RELIANCE,INE002A01018,2022-05-09,NSE,EQ,EQ,sell,10.000000,2528.000000,79598772,1300000010761419,2022-05-09T14:03:01
TCS,INE467B01029,2022-05-09,NSE,EQ,EQ,buy,11.000000,3439.000000,80101208,1300000021930119,2022-05-09T14:36:52
TCS,INE467B01029,2022-05-09,NSE,EQ,EQ,buy,1.000000,3439.000000,80101290,1300000021930119,2022-05-09T14:36:53
TCS,INE467B01029,2022-05-09,NSE,EQ,EQ,sell,12.000000,3437.050000,80649125,1300000024102519,2022-05-09T15:12:24
TATASTEEL,INE081A01012,2022-05-10,NSE,EQ,EQ,sell,14.000000,1239.850000,75849809,1300000003417873,2022-05-10T09:40:49
TATASTEEL,INE081A01012,2022-05-10,NSE,EQ,EQ,buy,14.000000,1224.000000,76176079,1300000003604639,2022-05-10T09:59:20
TCS,INE467B01029,2022-05-10,NSE,EQ,EQ,sell,5.000000,3446.200000,80576625,1300000021957868,2022-05-10T14:55:11
TCS,INE467B01029,2022-05-10,NSE,EQ,EQ,sell,7.000000,3446.250000,80576624,1300000021957868,2022-05-10T14:55:11
TCS,INE467B01029,2022-05-10,NSE,EQ,EQ,buy,12.000000,3430.000000,80913278,1300000022019049,2022-05-10T15:06:16
TATASTEEL,INE081A01012,2022-05-11,NSE,EQ,EQ,sell,10.000000,1157.000000,76957286,1300000008004385,2022-05-11T10:31:12
RELIANCE,INE002A01018,2022-05-11,NSE,EQ,EQ,sell,10.000000,2432.000000,77009416,1300000008183691,2022-05-11T10:33:12
RELIANCE,INE002A01018,2022-05-11,NSE,EQ,EQ,buy,10.000000,2442.000000,77086189,1300000008351276,2022-05-11T10:36:47
TATASTEEL,INE081A01012,2022-05-11,NSE,EQ,EQ,buy,10.000000,1157.000000,78164650,1300000008138935,2022-05-11T11:42:07
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,1.000000,2191.000000,28949010,1100000016454536,2022-05-11T12:50:16
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,1.000000,2191.000000,28949045,1100000016454536,2022-05-11T12:50:16
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,1.000000,2191.000000,28949228,1100000016454536,2022-05-11T12:50:17
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,sell,7.000000,2191.000000,28949296,1100000016454536,2022-05-11T12:50:17
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,4.000000,2201.000000,29749343,1100000016509538,2022-05-11T13:32:20
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,1.000000,2201.050000,29749344,1100000016509538,2022-05-11T13:32:20
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,1.000000,2201.100000,29749345,1100000016509538,2022-05-11T13:32:20
HDFC,INE001A01036,2022-05-11,NSE,EQ,EQ,buy,4.000000,2201.100000,29749346,1100000016509538,2022-05-11T13:32:20
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,sell,3.000000,3414.400000,76294866,1300000005250130,2022-05-12T10:01:26
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,sell,23.000000,3414.400000,76294865,1300000005250130,2022-05-12T10:01:26
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,sell,4.000000,3414.400000,76294864,1300000005250130,2022-05-12T10:01:26
TCS,INE467B01029,2022-05-12,NSE,EQ,EQ,buy,30.000000,3424.000000,76422511,1300000005329352,2022-05-12T10:08:31
TATASTEEL,INE081A01012,2022-05-12,NSE,EQ,EQ,sell,30.000000,1119.000000,77161076,1300000008862543,2022-05-12T10:52:22
TATASTEEL,INE081A01012,2022-05-12,NSE,EQ,EQ,buy,30.000000,1129.000000,77342287,1300000008951804,2022-05-12T11:02:01
RELIANCE,INE002A01018,2022-05-12,NSE,EQ,EQ,sell,2.000000,2394.000000,77574787,1300000010381039,2022-05-12T11:17:57
RELIANCE,INE002A01018,2022-05-12,NSE,EQ,EQ,sell,28.000000,2394.000000,77575090,1300000010381039,2022-05-12T11:17:58
RELIANCE,INE002A01018,2022-05-12,NSE,EQ,EQ,buy,30.000000,2404.000000,77844940,1300000010611478,2022-05-12T11:39:44
HDFC,INE001A01036,2022-05-16,NSE,EQ,EQ,sell,10.000000,2168.000000,26379430,1100000006379966,2022-05-16T10:27:12
HDFC,INE001A01036,2022-05-16,NSE,EQ,EQ,buy,10.000000,2167.950000,28357779,1100000006425488,2022-05-16T13:38:59
RELIANCE,INE002A01018,2022-05-17,NSE,EQ,EQ,buy,6.000000,2481.500000,76351429,1300000005333922,2022-05-17T10:20:02
RELIANCE,INE002A01018,2022-05-17,NSE,EQ,EQ,buy,14.000000,2481.950000,76351430,1300000005333922,2022-05-17T10:20:02
RELIANCE,INE002A01018,2022-05-17,NSE,EQ,EQ,sell,20.000000,2502.000000,76790017,1300000005383128,2022-05-17T10:53:09
TATASTEEL,INE081A01012,2022-05-17,NSE,EQ,EQ,buy,25.000000,1160.000000,77986627,1300000011998682,2022-05-17T12:40:49
TATASTEEL,INE081A01012,2022-05-17,NSE,EQ,EQ,sell,25.000000,1176.000000,78950719,1300000012066557,2022-05-17T14:08:16
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,buy,20.000000,2210.000000,25352007,1100000001218543,2022-05-18T09:22:27
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,sell,20.000000,2517.000000,76246766,1300000004556167,2022-05-18T10:05:30
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,buy,20.000000,2527.000000,76675411,1300000004662450,2022-05-18T10:34:05
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,sell,1.000000,1182.100000,77907739,1300000011760383,2022-05-18T12:23:38
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,sell,9.000000,1182.050000,77907740,1300000011760383,2022-05-18T12:23:38
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,4.000000,2200.000000,28017824,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,1.000000,2200.000000,28017825,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,5.000000,2200.000000,28017826,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,2.000000,2200.000000,28017827,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,1.000000,2200.000000,28017828,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,1.000000,2200.000000,28017829,1100000001290931,2022-05-18T12:26:02
HDFC,INE001A01036,2022-05-18,NSE,EQ,EQ,sell,6.000000,2200.000000,28017823,1100000001290931,2022-05-18T12:26:02
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,buy,4.000000,1192.000000,78729901,1300000011792546,2022-05-18T13:33:25
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,buy,5.000000,1192.000000,78729902,1300000011792546,2022-05-18T13:33:25
TATASTEEL,INE081A01012,2022-05-18,NSE,EQ,EQ,buy,1.000000,1192.000000,78729903,1300000011792546,2022-05-18T13:33:25
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,buy,10.000000,2568.000000,78834663,1300000016131866,2022-05-18T13:41:23
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,sell,2.000000,2558.000000,78970476,1300000016215503,2022-05-18T13:51:15
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,sell,2.000000,2558.000000,78970477,1300000016215503,2022-05-18T13:51:15
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,sell,5.000000,2558.000000,78970478,1300000016215503,2022-05-18T13:51:15
RELIANCE,INE002A01018,2022-05-18,NSE,EQ,EQ,sell,1.000000,2558.000000,78970479,1300000016215503,2022-05-18T13:51:15
TATASTEEL,INE081A01012,2022-05-19,NSE,EQ,EQ,sell,25.000000,1133.000000,77751981,1300000010653221,2022-05-19T11:55:02
HDFC,INE001A01036,2022-05-19,NSE,EQ,EQ,sell,10.000000,2131.300000,28494374,1100000013268680,2022-05-19T13:06:19
HDFC,INE001A01036,2022-05-19,NSE,EQ,EQ,sell,10.000000,2131.300000,28494375,1100000013268680,2022-05-19T13:06:19
HDFC,INE001A01036,2022-05-19,NSE,EQ,EQ,buy,20.000000,2138.000000,30244754,1100000013321172,2022-05-19T15:10:31
TATASTEEL,INE081A01012,2022-05-19,NSE,EQ,EQ,buy,7.000000,1122.850000,80606861,1300000020920006,2022-05-19T15:19:48
TATASTEEL,INE081A01012,2022-05-19,NSE,EQ,EQ,buy,18.000000,1122.900000,80606862,1300000020920006,2022-05-19T15:19:48
RELIANCE,INE002A01018,2022-05-20,NSE,EQ,EQ,buy,10.000000,2553.000000,76411724,1300000005487299,2022-05-20T10:25:45
RELIANCE,INE002A01018,2022-05-20,NSE,EQ,EQ,buy,8.000000,2553.850000,76422062,1300000005520115,2022-05-20T10:26:34
RELIANCE,INE002A01018,2022-05-20,NSE,EQ,EQ,buy,2.000000,2553.850000,76422063,1300000005520115,2022-05-20T10:26:34
TATASTEEL,INE081A01012,2022-05-20,NSE,EQ,EQ,sell,5.000000,1152.000000,76755315,1300000006827750,2022-05-20T10:55:11
TATASTEEL,INE081A01012,2022-05-20,NSE,EQ,EQ,sell,20.000000,1152.000000,76755438,1300000006827750,2022-05-20T10:55:11
TATASTEEL,INE081A01012,2022-05-20,NSE,EQ,EQ,buy,12.000000,1159.500000,78494324,1300000006848291,2022-05-20T13:48:49
TATASTEEL,INE081A01012,2022-05-20,NSE,EQ,EQ,buy,13.000000,1159.500000,78494325,1300000006848291,2022-05-20T13:48:49
RELIANCE,INE002A01018,2022-05-20,NSE,EQ,EQ,sell,20.000000,2573.000000,78748646,1300000005614025,2022-05-20T14:15:26
TCS,INE467B01029,2022-05-23,NSE,EQ,EQ,sell,20.000000,3272.950000,75381613,1300000001225198,2022-05-23T09:20:52
TCS,INE467B01029,2022-05-23,NSE,EQ,EQ,buy,20.000000,3282.000000,75429740,1300000001336888,2022-05-23T09:22:11
RELIANCE,INE002A01018,2022-05-23,NSE,EQ,EQ,buy,20.000000,2632.000000,78786954,1300000016090590,2022-05-23T13:35:01
RELIANCE,INE002A01018,2022-05-23,NSE,EQ,EQ,sell,2.000000,2625.000000,79040117,1300000016111781,2022-05-23T13:58:40
RELIANCE,INE002A01018,2022-05-23,NSE,EQ,EQ,sell,13.000000,2625.000000,79040119,1300000016111781,2022-05-23T13:58:40
RELIANCE,INE002A01018,2022-05-23,NSE,EQ,EQ,sell,5.000000,2625.000000,79040118,1300000016111781,2022-05-23T13:58:40
TCS,INE467B01029,2022-05-24,NSE,EQ,EQ,sell,1.000000,3282.000000,76965642,1300000008646710,2022-05-24T11:01:23
TCS,INE467B01029,2022-05-24,NSE,EQ,EQ,sell,19.000000,3282.000000,76965622,1300000008646710,2022-05-24T11:01:23
TCS,INE467B01029,2022-05-24,NSE,EQ,EQ,buy,20.000000,3292.000000,77277379,1300000008681507,2022-05-24T11:33:48
TATASTEEL,INE081A01012,2022-05-24,NSE,EQ,EQ,sell,20.000000,1015.250000,77655054,1300000012226717,2022-05-24T12:10:24
TATASTEEL,INE081A01012,2022-05-24,NSE,EQ,EQ,buy,20.000000,1007.200000,80000265,1300000022299826,2022-05-24T15:18:07
TATASTEEL,INE081A01012,2022-05-25,NSE,EQ,EQ,sell,25.000000,995.000000,77978217,1300000013650718,2022-05-25T12:43:44
TCS,INE467B01029,2022-05-25,NSE,EQ,EQ,sell,10.000000,3187.000000,78125944,1300000014353102,2022-05-25T12:56:39
TCS,INE467B01029,2022-05-25,NSE,EQ,EQ,sell,2.000000,3187.000000,78125931,1300000014353102,2022-05-25T12:56:39
TCS,INE467B01029,2022-05-25,NSE,EQ,EQ,sell,1.000000,3187.000000,78125911,1300000014353102,2022-05-25T12:56:39
TCS,INE467B01029,2022-05-25,NSE,EQ,EQ,sell,7.000000,3187.000000,78126312,1300000014353102,2022-05-25T12:56:40
TCS,INE467B01029,2022-05-25,NSE,EQ,EQ,sell,2.000000,3187.000000,78126267,1300000014353102,2022-05-25T12:56:40
TATASTEEL,INE081A01012,2022-05-25,NSE,EQ,EQ,buy,25.000000,1003.150000,78320664,1300000013684584,2022-05-25T13:15:06
TCS,INE467B01029,2022-05-25,NSE,EQ,EQ,buy,14.000000,3180.000000,78931015,1300000014395951,2022-05-25T14:10:59
TCS,INE467B01029,2022-05-25,NSE,EQ,EQ,buy,8.000000,3180.000000,78931014,1300000014395951,2022-05-25T14:10:59
RELIANCE,INE002A01018,2022-05-26,NSE,EQ,EQ,sell,20.000000,2576.000000,76603228,1300000007221456,2022-05-26T10:30:23
RELIANCE,INE002A01018,2022-05-26,NSE,EQ,EQ,buy,20.000000,2556.000000,77389322,1300000007373900,2022-05-26T11:23:19
HDFC,INE001A01036,2022-05-26,NSE,EQ,EQ,buy,25.000000,2280.000000,28952785,1100000018095262,2022-05-26T13:15:10
HDFC,INE001A01036,2022-05-26,NSE,EQ,EQ,sell,25.000000,2296.000000,29221684,1100000018935568,2022-05-26T13:31:49
RELIANCE,INE002A01018,2022-05-27,NSE,EQ,EQ,sell,20.000000,2570.000000,76059867,1300000004911587,2022-05-27T10:05:06
RELIANCE,INE002A01018,2022-05-27,NSE,EQ,EQ,buy,20.000000,2550.000000,76615201,1300000004985101,2022-05-27T10:56:03
TATASTEEL,INE081A01012,2022-05-27,NSE,EQ,EQ,sell,10.000000,1045.000000,76618468,1300000006038306,2022-05-27T10:56:14
TATASTEEL,INE081A01012,2022-05-27,NSE,EQ,EQ,sell,1.000000,1045.000000,76618469,1300000006038306,2022-05-27T10:56:14
TATASTEEL,INE081A01012,2022-05-27,NSE,EQ,EQ,sell,1.000000,1045.000000,76618470,1300000006038306,2022-05-27T10:56:14
HDFC,INE001A01036,2022-05-27,NSE,EQ,EQ,buy,20.000000,2326.000000,27725219,1100000009130881,2022-05-27T12:38:56
HDFC,INE001A01036,2022-05-27,NSE,EQ,EQ,sell,20.000000,2330.250000,29571380,1100000020094869,2022-05-27T15:18:47
TATASTEEL,INE081A01012,2022-05-27,NSE,EQ,EQ,buy,12.000000,1043.450000,79093856,1300000019966967,2022-05-27T15:18:47
TCS,INE467B01029,2022-05-30,NSE,EQ,EQ,buy,20.000000,3345.000000,75955837,1300000004155258,2022-05-30T09:57:25
HDFC,INE001A01036,2022-05-30,NSE,EQ,EQ,buy,10.000000,2382.000000,26832145,1100000006206366,2022-05-30T10:59:05
HDFC,INE001A01036,2022-05-30,NSE,EQ,EQ,buy,5.000000,2382.000000,26832146,1100000006206366,2022-05-30T10:59:05
HDFC,INE001A01036,2022-05-30,NSE,EQ,EQ,buy,5.000000,2382.000000,26832144,1100000006206366,2022-05-30T10:59:05
TCS,INE467B01029,2022-05-30,NSE,EQ,EQ,sell,20.000000,3365.000000,76808978,1300000004194028,2022-05-30T11:12:13
HDFC,INE001A01036,2022-05-30,NSE,EQ,EQ,sell,19.000000,2372.000000,28046715,1100000007568482,2022-05-30T12:55:04
HDFC,INE001A01036,2022-05-30,NSE,EQ,EQ,sell,1.000000,2372.000000,28046696,1100000007568482,2022-05-30T12:55:04
TCS,INE467B01029,2022-05-31,NSE,EQ,EQ,sell,20.000000,3330.000000,75489858,1300000001251345,2022-05-31T09:30:11
TATASTEEL,INE081A01012,2022-05-31,NSE,EQ,EQ,buy,28.000000,1068.000000,75509033,1300000002115664,2022-05-31T09:30:57
TATASTEEL,INE081A01012,2022-05-31,NSE,EQ,EQ,sell,11.000000,1061.000000,75623918,1300000002177791,2022-05-31T09:36:34
TATASTEEL,INE081A01012,2022-05-31,NSE,EQ,EQ,sell,5.000000,1061.000000,75623919,1300000002177791,2022-05-31T09:36:34
TATASTEEL,INE081A01012,2022-05-31,NSE,EQ,EQ,sell,12.000000,1061.000000,75623920,1300000002177791,2022-05-31T09:36:34
TCS,INE467B01029,2022-05-31,NSE,EQ,EQ,buy,20.000000,3339.050000,75800545,1300000002223344,2022-05-31T09:46:19
HDFC,INE001A01036,2022-05-31,NSE,EQ,EQ,buy,3.000000,2333.550000,26883692,1100000007415936,2022-05-31T11:05:08
HDFC,INE001A01036,2022-05-31,NSE,EQ,EQ,buy,1.000000,2333.550000,26883691,1100000007415936,2022-05-31T11:05:08
HDFC,INE001A01036,2022-05-31,NSE,EQ,EQ,buy,8.000000,2333.550000,26883690,1100000007415936,2022-05-31T11:05:08
HDFC,INE001A01036,2022-05-31,NSE,EQ,EQ,buy,8.000000,2333.650000,26883693,1100000007415936,2022-05-31T11:05:08
HDFC,INE001A01036,2022-05-31,NSE,EQ,EQ,sell,20.000000,2324.000000,27101834,1100000007458764,2022-05-31T11:26:13
TATASTEEL,INE081A01012,2022-06-01,NSE,EQ,EQ,buy,22.000000,1073.000000,76013030,1300000004521143,2022-06-01T10:00:32
TATASTEEL,INE081A01012,2022-06-01,NSE,EQ,EQ,sell,22.000000,1064.000000,76944794,1300000004555105,2022-06-01T11:23:01
RELIANCE,INE002A01018,2022-06-01,NSE,EQ,EQ,buy,20.000000,2653.000000,77156192,1300000009610128,2022-06-01T11:44:53
HDFC,INE001A01036,2022-06-01,NSE,EQ,EQ,buy,22.000000,2333.000000,27626727,1100000010034446,2022-06-01T11:52:29
HDFC,INE001A01036,2022-06-01,NSE,EQ,EQ,sell,22.000000,2323.650000,27997888,1100000010056093,2022-06-01T12:29:29
RELIANCE,INE002A01018,2022-06-01,NSE,EQ,EQ,sell,20.000000,2642.050000,77552921,1300000010415425,2022-06-01T12:31:30
RELIANCE,INE002A01018,2022-06-02,NSE,EQ,EQ,sell,22.000000,2695.000000,76529193,1300000006963920,2022-06-02T10:46:44
RELIANCE,INE002A01018,2022-06-02,NSE,EQ,EQ,buy,22.000000,2704.000000,76877789,1300000007003244,2022-06-02T11:18:59
RELIANCE,INE002A01018,2022-06-02,NSE,EQ,EQ,buy,10.000000,2707.000000,77169380,1300000010108060,2022-06-02T11:56:07
HDFC,INE001A01036,2022-06-02,NSE,EQ,EQ,sell,1.000000,2287.000000,27933313,1100000012147200,2022-06-02T13:05:47
HDFC,INE001A01036,2022-06-02,NSE,EQ,EQ,sell,9.000000,2287.000000,27933394,1100000012147200,2022-06-02T13:05:47
HDFC,INE001A01036,2022-06-02,NSE,EQ,EQ,sell,10.000000,2287.000000,27933261,1100000012147200,2022-06-02T13:05:47
RELIANCE,INE002A01018,2022-06-02,NSE,EQ,EQ,sell,10.000000,2727.000000,78088142,1300000010245705,2022-06-02T13:44:38
HDFC,INE001A01036,2022-06-02,NSE,EQ,EQ,buy,20.000000,2296.000000,28354763,1100000012272806,2022-06-02T13:46:07
RELIANCE,INE002A01018,2022-06-03,NSE,EQ,EQ,buy,22.000000,2783.000000,75600211,1300000002275481,2022-06-03T09:32:45
RELIANCE,INE002A01018,2022-06-03,NSE,EQ,EQ,sell,22.000000,2800.000000,75789504,1300000002400725,2022-06-03T09:42:11
RELIANCE,INE002A01018,2022-06-03,NSE,EQ,EQ,buy,20.000000,2814.150000,76464990,1300000005697005,2022-06-03T10:25:03
RELIANCE,INE002A01018,2022-06-03,NSE,EQ,EQ,sell,20.000000,2805.000000,76680980,1300000005723273,2022-06-03T10:42:21
TCS,INE467B01029,2022-06-03,NSE,EQ,EQ,buy,20.000000,3457.000000,77047117,1300000008296062,2022-06-03T11:21:37
HDFC,INE001A01036,2022-06-03,NSE,EQ,EQ,sell,1.000000,2292.450000,27694635,1100000010325972,2022-06-03T12:25:32
HDFC,INE001A01036,2022-06-03,NSE,EQ,EQ,sell,15.000000,2292.400000,27694636,1100000010325972,2022-06-03T12:25:32
HDFC,INE001A01036,2022-06-03,NSE,EQ,EQ,sell,4.000000,2292.400000,27694637,1100000010325972,2022-06-03T12:25:32
TCS,INE467B01029,2022-06-03,NSE,EQ,EQ,sell,20.000000,3460.000000,78317320,1300000008323298,2022-06-03T13:48:34
RELIANCE,INE002A01018,2022-06-03,NSE,EQ,EQ,sell,13.000000,2790.250000,78610298,1300000015318010,2022-06-03T14:21:54
HDFC,INE001A01036,2022-06-03,NSE,EQ,EQ,buy,20.000000,2272.000000,29448763,1100000010759179,2022-06-03T15:04:30
RELIANCE,INE002A01018,2022-06-03,NSE,EQ,EQ,buy,13.000000,2780.000000,79324591,1300000015390740,2022-06-03T15:18:29
